CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
29141470100,Missouri,Morgan,0,6046,2078,0,0,0.0,0,0,0,0,1,0,16.4,55125,1,1,0,0,0,1,0,1,504.022588,504.022588,0.0,228.8650234,228.8650234,0.0,5947.351885,0.9836837390000001,2911.659346,0.481584411,1826.3978100000002,0.30208366,854.4405922,0.141323287,5774.436697,0.9550838070000001,14.99999974,0.002480979,17.75854508,0.0029372390000000003,0.0,0.0,27.00000004,0.004465762,113.15664129999999,0.018715951,107.00000049999998,0.017697651000000002,276.3909391,0.133008152,266.7375252,0.12836262,5686.802667,0.94058926,2779.9520190000003,0.45980020200000005,1718.8334309999998,0.284292661,836.7540112,0.138397951,5519.062714,0.912845305,14.99088117,0.002479471,14.50941668,0.002399837,0.0,0.0,27.00000004,0.004465762,111.2396533,0.018398884,107.00000049999998,0.017697651000000002,256.0597872,0.12322415199999999,257.9900543,0.12415305800000001,504.022588,0.08336463599999999,228.8650234,0.037853957,121.4690233,0.020090808,95.76852426,0.015839981,478.491138,0.079141769,0.24043645,3.97679e-05,4.308698631,0.000712653,0.0,0.0,0.98231531,0.000162474,19.99999958,0.003307972,13.40031664,0.002216394,6.102890037000001,0.002936906,25.33892597,0.012193901000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169,1866,860,5871,15,19,0,27,114,107,278,274
29141470200,Missouri,Morgan,0,3572,1397,0,45,0.012598,0,0,0,0,0,1,19.5,41140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2770.582407,0.775638972,1428.560656,0.399932994,686.415456,0.192165581,516.3063603,0.144542654,2672.2696809999998,0.748115812,7.99999999,0.002239642,23.99999969,0.006718925,0.0,0.0,23.99999983,0.006718925,42.31273026,0.011845669,58.41094566,0.016352448000000002,39.07974998,0.027974052000000003,140.5600354,0.10061563,2406.78517,0.6737920409999999,1226.5842460000001,0.34338864700000005,612.9720667,0.171604722,393.5997868,0.11019031,2318.195791,0.648990983,7.99999999,0.002239642,23.99999969,0.006718925,0.0,0.0,23.99999983,0.006718925,32.58938526,0.009123568,51.10500811,0.014307113,33.70876979,0.024129399,122.12305320000002,0.087418077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033,872,672,3445,8,25,2,30,62,77,53,188
29141470300,Missouri,Morgan,0,2762,1148,0,184,0.0666184,0,0,0,0,0,1,28.4,31250,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1849.697046,0.669694803,954.4182131000001,0.345553299,414.8460291,0.15019769300000002,408.3082091,0.14783063300000002,1718.3806100000002,0.622150836,62.44166155,0.022607408,10.0,0.003620565,0.0,0.0,12.67134988,0.004587744,46.20343239,0.016728252,55.28835779,0.020017508,83.17316901,0.072450496,236.0032951,0.20557778300000001,406.1858627,0.147062224,174.8323618,0.06329919,73.70273993,0.026684555,103.6258941,0.037518427,388.28063810000003,0.14057952099999999,7.181626122999999,0.002600154,2.4586792330000002,0.0008901810000000001,0.0,0.0,2.7054681439999997,0.000979532,5.5594518420000005,0.002012836,7.61955337,0.0027587090000000002,21.46479971,0.018697561,56.46150768,0.049182498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526,618,617,2559,78,10,0,22,93,82,118,355
29141470400,Missouri,Morgan,0,2981,1391,0,1,0.0003355,0,0,0,0,0,1,27.4,56250,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2981.0000019999998,1.0000000009999999,1237.213901,0.41503317700000003,445.0000028,0.149278766,774.0000025,0.259644415,2887.000007,0.96846696,13.00000017,0.004360953,7.00000006,0.002348205,0.0,0.0,23.00000019,0.007715532,51.0000001,0.017108353,57.00000034,0.0191211,91.26660152,0.065612223,222.6600722,0.160071943,2981.0000019999998,1.0000000009999999,1237.213901,0.41503317700000003,445.0000028,0.149278766,774.0000025,0.259644415,2887.000007,0.96846696,13.00000017,0.004360953,7.00000006,0.002348205,0.0,0.0,23.00000019,0.007715532,51.0000001,0.017108353,57.00000034,0.0191211,91.26660152,0.065612223,222.6600722,0.160071943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084,445,774,2887,13,7,0,23,51,57,69,178
29141470500,Missouri,Morgan,0,5204,2436,0,72,0.013835499999999999,0,0,0,1,1,1,22.8,36841,0,0,0,0,0,0,0,1,145.16205459999998,145.16205459999998,0.0,80.64973201,80.64973201,0.0,4891.328041,0.939916995,2583.17622,0.496382825,695.0149119,0.13355398,1481.880306,0.284757937,4702.917182,0.903711987,15.99999948,0.003074558,14.99999985,0.002882398,0.0,0.0,32.08625375,0.006165691,125.324605,0.024082361,39.72541492,0.007633631,159.24801609999997,0.06537274900000001,401.36945560000004,0.164765786,4657.888605,0.8950593020000001,2472.2306320000002,0.475063534,660.9273579,0.12700372,1391.9015279999999,0.267467626,4476.4861869999995,0.860201035,15.99999948,0.003074558,14.99999985,0.002882398,0.0,0.0,31.13047933,0.005982029,119.27193899999999,0.022919281,37.331305900000004,0.007173579,150.8471649,0.061924124000000004,380.65043460000004,0.156260441,145.16205459999998,0.027894323,80.64973201,0.015497643,27.64031016,0.005311359,36.2724268,0.006970105,138.6931879,0.026651266,0.0,0.0,0.075646343,1.4536199999999998e-05,0.0,0.0,0.075646343,1.4536199999999998e-05,6.317573795,0.001213984,0.0,0.0,5.418108427000001,0.0022241820000000003,12.685005699999998,0.005207309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374,733,1612,5008,17,15,0,33,131,42,160,403
29143960100,Missouri,New Madrid,0,4565,1866,0,96,0.0210296,0,0,0,0,0,1,14.5,47717,0,0,0,0,0,0,0,0,13.36049248,13.36049248,0.0,5.223540518,5.223540518,0.0,3531.9708570000003,0.77370665,1631.878549,0.357476133,754.8302455,0.165351642,543.5145867000001,0.119061246,3188.76799,0.698525299,233.69024819999998,0.05119173,24.01980354,0.0052617309999999995,0.0,0.0,13.99999993,0.003066813,71.49281184,0.015661076,50.39093951,0.011038541,92.56610522,0.049606702,214.9397629,0.11518744,2856.627421,0.625767234,1354.990972,0.296821681,572.4671413,0.125403536,481.87207620000004,0.10555795800000001,2725.92405,0.597135608,45.12198098,0.009884333,8.363366472000001,0.0018320629999999999,0.0,0.0,13.072673199999999,0.002863674,64.14534621,0.014051553999999999,39.65405912,0.008686540999999999,82.44486908,0.044182674000000005,174.9675327,0.093766095,13.36049248,0.002926723,5.223540518,0.001144259,3.9945802410000004,0.000875045,0.036970549,8.0987e-06,13.36049248,0.002926723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485867947,0.00026037900000000004,0.6450300370000001,0.000345675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076,981,721,4071,332,58,2,14,88,68,113,287
29143960200,Missouri,New Madrid,0,2375,952,0,0,0.0,0,0,0,0,0,1,28.7,36698,0,0,0,0,0,0,0,0,28.40289511,28.40289511,0.0,13.76531852,13.76531852,0.0,2374.250584,0.9996844559999999,1306.397065,0.550061922,583.8929379,0.245849658,339.9464702,0.143135356,1843.2505820000001,0.776105508,474.9999986,0.19999999899999998,3.999999977,0.0016842110000000001,0.0,0.0,7.000000003999999,0.0029473679999999997,44.99999978,0.018947368,27.00000001,0.011368421,87.91307222,0.09234566400000001,282.6291796,0.29687939,2369.5389969999997,0.99770063,1304.113619,0.549100471,583.2141102,0.245563836,339.6070564,0.142992445,1838.5389949999999,0.774121682,474.9999986,0.19999999899999998,3.999999977,0.0016842110000000001,0.0,0.0,7.000000003999999,0.0029473679999999997,44.99999978,0.018947368,27.00000001,0.011368421,87.83867764,0.092267519,282.12919300000004,0.29635419399999996,28.40289511,0.011959114,13.76531852,0.005795924,5.597092871,0.002356671,1.638177686,0.000689759,28.40289511,0.011959114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44863624799999996,0.000471257,3.015167066,0.003167192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204,584,340,1844,475,4,0,7,45,27,81,264
29143960300,Missouri,New Madrid,1,3605,1477,0,131,0.0363384,1,1,1,1,1,1,24.7,52019,1,1,1,1,1,0,0,1,595.7390609,2268.94453,595.7390609,346.928416,1264.842304,346.928416,2268.94453,0.629388219,1264.842304,0.350857782,627.576021,0.17408488800000002,314.8618642,0.08734032300000001,1303.459824,0.361569993,907.2619603,0.251667673,10.31807579,0.002862157,0.0,0.0,5.077339548,0.001408416,42.82733197,0.011879981000000001,22.67189541,0.006289014,177.94992050000002,0.12048065,307.6017418,0.20826116600000003,595.7390609,0.165253554,346.928416,0.096235344,182.21512819999998,0.050545112,84.1832619,0.023351806,194.11073190000002,0.053844863,388.6283157,0.107802584,4.000017398,0.001109575,0.0,0.0,0.0,0.0,8.999999987999999,0.002496533,3.00000001,0.000832178,46.22974046,0.031299757000000004,82.72788841,0.056010757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507,909,577,2354,1172,12,0,7,60,27,213,468
29143960400,Missouri,New Madrid,0,2503,1052,0,0,0.0,0,0,0,1,1,1,25.6,33281,0,0,0,0,0,0,0,1,68.76087779,68.76087779,0.0,30.69360914,30.69360914,0.0,2444.975864,0.9768181640000001,1414.346205,0.56506041,551.4934413999999,0.22033297699999999,416.84485789999997,0.166538097,2002.044665,0.7998580359999999,387.4655977,0.15480047800000002,0.0,0.0,5.00000006,0.0019976029999999997,5.9999999410000004,0.0023971229999999997,44.46560147,0.017764923000000002,46.00000015,0.018377947,106.96587,0.101678584,260.23917,0.24737563699999998,2307.442641,0.9218708109999999,1352.953869,0.540532908,518.2665367999999,0.207058145,401.11792280000003,0.160254863,1876.8456469999999,0.749838453,376.6668777,0.150486168,0.0,0.0,5.00000006,0.0019976029999999997,5.966223739,0.002383629,42.96389612,0.01716496,44.96319631,0.017963721999999998,102.3217241,0.09726399599999999,246.87186780000002,0.234669076,68.76087779,0.027471385,30.69360914,0.012262728,10.58391605,0.004228492,14.34562705,0.0057313730000000005,67.73767029,0.027062593,1.0232075090000001,0.00040879199999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603522451,0.0024748310000000003,7.493750453,0.0071233369999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355,566,423,2059,388,0,5,6,45,46,100,234
29143960500,Missouri,New Madrid,0,2583,1019,0,68,0.026326,0,0,0,0,0,1,23.6,39531,0,0,0,0,0,0,0,0,0.260147333,0.260147333,0.0,0.151906356,0.151906356,0.0,2583.0000019999998,1.0000000009999999,1266.602955,0.49036119,616.0000012,0.238482385,441.0,0.17073170699999998,2529.0,0.9790940770000001,20.00000057,0.007742935,0.0,0.0,0.0,0.0,9.000000065,0.003484321,25.00000001,0.009678668,18.00000028,0.006968640999999999,71.26489772,0.06993611200000001,192.3678525,0.188781013,2578.768627,0.998361838,1264.984152,0.48973447600000003,615.4455276000001,0.23826772300000001,439.2956826,0.170071886,2524.778686,0.9774598090000001,20.00000057,0.007742935,0.0,0.0,0.0,0.0,9.000000065,0.003484321,24.98993833,0.009674773000000001,18.00000028,0.006968640999999999,71.17599913,0.06984887099999999,191.9446929,0.18836574399999997,0.260147333,0.000100715,0.151906356,5.881e-05,0.018581953000000002,7.193939999999999e-06,0.055745859,2.1581799999999997e-05,0.260147333,0.000100715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008811442,8.64715e-06,0.024555439,2.40976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186,616,441,2529,20,0,0,9,25,18,65,175
29143960600,Missouri,New Madrid,1,3325,1376,0,37,0.011127799999999998,0,1,0,0,0,1,27.9,37260,0,1,0,1,0,0,0,0,172.69468799999999,1434.694846,172.69468799999999,96.63401179,804.7361647000001,96.63401179,1434.694846,0.43148717200000003,804.7361647000001,0.24202591399999998,357.9432902,0.10765211699999999,247.70246239999997,0.07449698099999999,1225.706314,0.36863347799999996,170.60706169999997,0.051310395,1.000000043,0.000300752,0.0,0.0,1.751545949,0.000526781,35.62992098,0.010715766000000002,14.03742067,0.004221781,66.98816936,0.048683263,204.9813693,0.148969018,172.69468799999999,0.051938252000000004,96.63401179,0.029062861000000002,47.97129386,0.014427457,33.0378962,0.009936209,170.4156216,0.051252819000000005,0.20724594600000001,6.232960000000001e-05,0.009010693,2.7099799999999998e-06,0.0,0.0,0.009010693,2.7099799999999998e-06,2.053797304,0.0006176830000000001,1.37584608,0.000413788,6.4370357039999995,0.004678078,22.98550678,0.016704583000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808,858,543,2634,612,6,0,2,71,28,173,451
29145020100,Missouri,Newton,1,3967,1572,0,8,0.0020166,0,1,0,0,0,1,20.2,44659,0,1,0,1,0,0,0,0,73.04044442,2036.271472,73.04044442,42.55189627,1220.078717,42.55189627,2036.271472,0.513302614,1220.078717,0.307557025,532.3682016,0.134199194,323.64889439999996,0.081585302,1692.5120530000002,0.426647858,18.17638763,0.004581898,15.17772179,0.003825995,61.07121373,0.015394811000000001,27.38569551,0.006903377,221.9484049,0.055948677999999995,263.16770890000004,0.066339226,90.66427112,0.057674473,139.8936308,0.088990859,73.04044442,0.01841201,42.55189627,0.010726467,11.53227093,0.002907051,14.6140886,0.0036839140000000004,64.14179325,0.016168841,0.0,0.0,2.207201702,0.0005563909999999999,0.52795436,0.000133087,3.05590863,0.000770332,3.1075849630000003,0.000783359,0.567966163,0.000143173,3.800844399,0.00241784,5.140766055,0.0032702070000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581,1083,563,3277,42,38,104,64,442,514,161,281
29145020200,Missouri,Newton,1,4813,1862,0,6,0.0012465999999999998,1,1,1,1,1,1,15.0,47845,1,1,1,1,1,0,0,1,2145.769651,3935.3253,2145.769651,970.2693373,1672.84716,970.2693373,3935.3253,0.817644982,1672.84716,0.347568494,1105.6532869999999,0.22972227,544.0917903,0.11304628900000001,3408.228804,0.7081298159999999,31.03925173,0.006449045,27.8720408,0.005790991,99.56571496,0.02068683,59.29066432,0.012318858,309.3288162,0.06426944,380.35157999999996,0.079025884,147.82414599999998,0.079389982,178.6516551,0.095946109,2145.769651,0.445827894,970.2693373,0.201593463,566.6725281,0.117737903,322.7532891,0.067058651,1867.475985,0.388006646,10.99894041,0.002285257,17.84408426,0.003707476,48.30292894,0.01003593,31.97528121,0.0066435240000000005,169.1724239,0.03514906,188.3157974,0.03912649,87.93579366,0.047226527000000004,99.40166045,0.05338435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796,1307,749,4184,37,43,116,70,363,431,179,228
29145020300,Missouri,Newton,1,3328,1161,0,159,0.047776400000000004,0,0,0,0,1,0,14.5,48333,1,1,1,1,1,0,0,1,1088.749698,2665.080687,1088.749698,558.0692901000001,1086.994023,558.0692901000001,2665.080687,0.800805495,1086.994023,0.3266208,697.3925,0.209553035,352.7654331,0.105999229,2295.609556,0.689786525,30.27273042,0.009096373,15.97654269,0.004800644000000001,31.00503928,0.009316418,53.20800457,0.015987981999999998,239.00881180000002,0.071817552,257.4654662,0.077363421,122.16717140000002,0.105225815,117.0416666,0.100811082,1088.749698,0.327148347,558.0692901000001,0.16768909,257.57714169999997,0.07739697799999999,181.3632697,0.054496175,989.0411466,0.297187845,13.26029005,0.003984462,4.952136803,0.001488022,3.9999999689999997,0.001201923,22.77508191,0.006843474,54.72104255,0.016442621,56.00708597,0.016829052,61.12573201,0.052649209,49.85195205,0.042938805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532,897,411,2846,37,17,45,64,319,338,171,163
29145020400,Missouri,Newton,0,7401,2745,0,0,0.0,0,0,0,0,1,0,13.5,51461,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7401.000004,1.0000000009999999,2776.8960260000003,0.375205516,1972.000003,0.26645048,1020.000002,0.137819214,6877.000008,0.929198758,30.00000013,0.004053506,152.9999987,0.020672882,10.99999984,0.001486286,121.00000020000002,0.016349142,209.0000023,0.028239427,129.0000015,0.017430077,101.7488249,0.037066967,304.6702703,0.110990991,7401.000004,1.0000000009999999,2776.8960260000003,0.375205516,1972.000003,0.26645048,1020.000002,0.137819214,6877.000008,0.929198758,30.00000013,0.004053506,152.9999987,0.020672882,10.99999984,0.001486286,121.00000020000002,0.016349142,209.0000023,0.028239427,129.0000015,0.017430077,101.7488249,0.037066967,304.6702703,0.110990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708,1972,1020,6877,30,153,11,121,209,129,88,308
29145020501,Missouri,Newton,1,4005,1581,0,110,0.0274657,0,0,0,0,0,0,9.2,74205,1,1,1,1,1,0,0,0,2308.75718,3330.199662,2308.75718,442.545966,844.4560187999999,442.545966,3330.199662,0.831510527,844.4560187999999,0.210850442,761.4526073,0.190125495,592.5839586,0.14796103800000002,3073.923493,0.7675214709999999,23.70540148,0.005918952,61.67691083,0.015399978,0.0,0.0,63.91417572,0.015958596000000002,106.9796792,0.02671153,112.6022997,0.028115431,54.69220339,0.034593424,120.3554834,0.076126175,2308.75718,0.576468709,442.545966,0.110498369,529.8219104,0.132290115,373.72929780000004,0.09331568,2164.9630859999997,0.540565065,7.712781671,0.001925788,34.35417031,0.00857782,0.0,0.0,40.8925153,0.010210366,60.83462392,0.015189669,55.77172854,0.013925525,16.16320326,0.010223405,81.80422629,0.051742079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043,865,808,3654,45,103,2,71,130,134,84,143
29145020502,Missouri,Newton,1,5638,2314,0,140,0.0248315,0,0,0,0,1,0,19.3,57266,1,1,1,1,1,0,0,1,5102.459062,5637.9999689999995,5102.459062,1832.5856350000001,2129.589747,1832.5856350000001,5637.9999689999995,0.999999995,2129.589747,0.377720778,1201.999996,0.21319616800000002,1033.0000009999999,0.18322100100000002,5140.999986,0.9118481709999999,62.00000013,0.010996806999999999,78.00000019,0.013834693,8.0,0.001418943,103.99999940000001,0.018446257,244.9999986,0.043455126,189.9999992,0.033699893,104.8675385,0.045318729,192.92520180000002,0.083373034,5102.459062,0.9050122490000001,1832.5856350000001,0.325041794,1101.668523,0.19540058899999999,894.6858390000001,0.158688513,4663.489895000001,0.827153227,53.60929102,0.009508565,67.13923255,0.011908341999999999,7.0,0.001241575,93.52035814,0.016587506000000002,217.7002986,0.038613036,178.1662115,0.03160096,80.87379029,0.03494978,171.650341,0.07417905799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129,1202,1033,5141,62,78,8,104,245,190,94,175
29145020601,Missouri,Newton,0,5012,1903,0,46,0.009178,0,0,0,0,1,0,10.0,70357,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5012.000000999999,1.0,1135.646326,0.22658546,1184.0,0.236233041,757.0000018999999,0.15103751,4577.999992,0.91340782,38.00000012,0.007581804,49.99999979,0.009976057,6.999999888,0.001396648,147.0000002,0.029329609,192.0000011,0.038308061000000004,109.0000001,0.021747805,126.9591362,0.066715258,152.589888,0.080183861,5012.000000999999,1.0,1135.646326,0.22658546,1184.0,0.236233041,757.0000018999999,0.15103751,4577.999992,0.91340782,38.00000012,0.007581804,49.99999979,0.009976057,6.999999888,0.001396648,147.0000002,0.029329609,192.0000011,0.038308061000000004,109.0000001,0.021747805,126.9591362,0.066715258,152.589888,0.080183861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222,1184,757,4578,38,50,7,147,192,109,136,157
